drug,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127
Ciprofloxacin,0.061143457889556885,-0.10627004504203796,-0.037085533142089844,0.09093859791755676,0.061378657817840576,0.01742464303970337,0.030678927898406982,-0.014554440975189209,0.07393099367618561,0.09927934408187866,-0.06709744036197662,0.048330098390579224,0.09564581513404846,-0.04468056559562683,0.09181468933820724,-0.059792786836624146,-0.008872807025909424,-0.009081542491912842,-0.01809936761856079,0.05229414999485016,-0.04565045237541199,0.06005200743675232,-0.02264806628227234,-0.07052747905254364,-0.00592687726020813,0.031865060329437256,0.06806176900863647,0.025663375854492188,0.028478682041168213,-0.0194636732339859,-0.041336894035339355,0.03054267168045044,-0.49782121181488037,0.07035073637962341,0.027904868125915527,-0.17853105068206787,0.041208699345588684,0.006833404302597046,0.06744879484176636,0.04483465850353241,-0.09196838736534119,-0.1341073364019394,-0.009840086102485657,0.034043192863464355,-0.019484996795654297,0.04979029297828674,-0.03335082530975342,0.10802760720252991,-0.04715234041213989,-0.088409423828125,-0.015080392360687256,-0.029244303703308105,-0.10003945231437683,0.01597130298614502,0.04890507459640503,-0.07367640733718872,0.07460740208625793,0.11051028966903687,-0.05774226784706116,0.03045649826526642,0.10965707898139954,-0.05769053101539612,-0.05626532435417175,0.05432785302400589,-0.03168428689241409,0.08343532681465149,-0.05378318578004837,-0.054205745458602905,-0.009678930044174194,0.056983307003974915,0.04526251554489136,-0.0429939329624176,0.11355581879615784,-0.049203649163246155,0.0929526686668396,0.0255889892578125,-0.0607965886592865,0.19588273763656616,0.06469298154115677,-0.0006770193576812744,-0.007443338632583618,-0.03978854417800903,0.07447461783885956,-0.09221670031547546,-0.04806870222091675,-0.02916133403778076,-0.06209573149681091,-0.08864373713731766,0.08191221952438354,-0.09476608037948608,0.024783670902252197,-0.03692170977592468,-0.09027370810508728,0.034505486488342285,-0.06484276056289673,0.0742204338312149,-0.06090560555458069,-0.053047895431518555,-0.012016668915748596,-0.05866193771362305,0.036328643560409546,-0.05446687340736389,0.024433843791484833,-0.06714189052581787,-0.0156145840883255,0.10958535969257355,-0.01567050814628601,-0.06300251185894012,-0.07142996788024902,-0.027322590351104736,-0.05826440453529358,0.1473475694656372,0.03134465217590332,0.0328214168548584,-0.015573620796203613,-0.03282958269119263,-0.11741149425506592,-0.017574936151504517,-0.016650021076202393,0.05502718687057495,0.28803151845932007,0.03989613056182861,-0.056660234928131104,0.025080904364585876,-0.06861412525177002,-0.07601530849933624,-0.021311014890670776,-0.07496774941682816
Clarithromycin,-0.010871201753616333,0.19424277544021606,0.12133899331092834,-0.15459275245666504,-0.02095937728881836,0.06673130393028259,-0.028785347938537598,0.05396980047225952,-0.014220982789993286,-0.08121851086616516,0.13484123349189758,-0.09406396746635437,-0.11116480827331543,-0.007030487060546875,-0.15561114251613617,0.12692075967788696,-0.01988959312438965,-0.11321161687374115,0.0501018762588501,-0.09132064878940582,0.01833629608154297,-0.07706385850906372,0.08732539415359497,0.09313453733921051,0.019091010093688965,0.04674333333969116,-0.11031778156757355,-0.06029236316680908,-0.04438289999961853,-0.07050088047981262,0.11576545238494873,-0.011150598526000977,-0.2685357928276062,-0.0622941255569458,-0.1379423439502716,0.2170330286026001,-0.09531217813491821,-0.02119646966457367,-0.11379119753837585,-0.07082600891590118,0.06600120663642883,0.2150510847568512,0.11280262470245361,0.011107206344604492,0.02125263214111328,-0.06425970792770386,0.030079185962677002,-0.1275811493396759,0.10141193866729736,0.043329447507858276,-0.018430888652801514,0.005121707916259766,0.21514269709587097,-0.003937274217605591,-0.09962427616119385,0.09197002649307251,-0.17761927843093872,-0.2068897932767868,0.027414172887802124,-0.07857567071914673,-0.19908326864242554,-0.04157525300979614,0.0776406079530716,-0.09955821931362152,-0.00347939133644104,-0.04228520393371582,0.06364482641220093,0.04972520470619202,-0.0289047509431839,-0.08176247030496597,0.06844377517700195,0.038104504346847534,-0.1813054084777832,0.09770934283733368,0.008876040577888489,-0.023225069046020508,0.08737528324127197,-0.2740144729614258,-0.043914057314395905,-0.003675311803817749,-0.012051567435264587,0.0557820200920105,-0.09421205520629883,0.15891551971435547,0.04414808750152588,0.05093258619308472,0.04660975933074951,0.19377851486206055,-0.09272627532482147,0.14131653308868408,-0.021052688360214233,-0.028179556131362915,0.18181675672531128,-0.11618155241012573,0.11601477861404419,-0.05551818013191223,0.14260151982307434,0.09461791813373566,0.030124038457870483,0.07405051589012146,-0.026424914598464966,0.08844181895256042,-0.08374421298503876,0.07195913791656494,-0.01831871271133423,-0.09850203990936279,0.09650181233882904,0.11357346177101135,0.09344244003295898,-0.07487192749977112,0.10725167393684387,-0.2295813411474228,-0.026269108057022095,-0.036071181297302246,-0.030354350805282593,-0.05108022689819336,0.11851789057254791,-0.036753300577402115,0.07244476675987244,-0.09829318523406982,1.1258031129837036,0.03226208686828613,0.08255960047245026,-0.06117793917655945,0.07291483879089355,0.0110236257314682,-0.00780797004699707,0.11535614728927612
Clindamycin,0.03941948711872101,-0.032736390829086304,-0.11300152540206909,0.0995362401008606,-0.03358179330825806,-0.032506734132766724,-0.026478588581085205,-0.034828849136829376,-0.00021920353174209595,0.06644484400749207,-0.029542505741119385,0.0507509708404541,0.03497803211212158,0.07158641517162323,0.06214487552642822,-0.07386702299118042,0.009155720472335815,0.04157286882400513,-0.04113823175430298,0.03836756944656372,-0.022122114896774292,-0.02105724811553955,-0.05653180181980133,-0.017669379711151123,-0.01950158178806305,0.001768648624420166,0.018192872405052185,0.013694822788238525,-0.003173232078552246,0.00936061143875122,0.04140496253967285,0.06045451760292053,-0.8141888380050659,0.03302250802516937,0.05729229748249054,-0.017900541424751282,0.09172341227531433,-0.020693302154541016,0.03684227168560028,0.04691017419099808,-4.222989082336426e-05,-0.09639732539653778,-0.057854101061820984,-0.021651625633239746,0.009187877178192139,-0.014771521091461182,-0.0178220197558403,0.039184361696243286,-0.05226019024848938,-0.010499298572540283,0.023323535919189453,-0.017519190907478333,-0.0741439014673233,-0.04489856958389282,0.05947253108024597,-0.08093686401844025,0.006511002779006958,0.06286584585905075,-0.013785719871520996,0.06801801919937134,0.08816428482532501,-0.030573219060897827,0.002818167209625244,-0.01516646146774292,0.019646257162094116,-0.01981911063194275,0.02135419100522995,0.0537680983543396,0.03068128228187561,0.07604062557220459,0.003979027271270752,0.012487918138504028,0.04638659954071045,0.0022505521774291992,0.024163998663425446,0.019954442977905273,-0.0027292370796203613,0.06939804553985596,-0.01827991008758545,0.02739894390106201,0.033222049474716187,0.002721533179283142,0.03324329853057861,-0.11378213763237,-0.028263628482818604,0.014012038707733154,-0.048674076795578,-0.07834778726100922,0.036338627338409424,-0.03780583664774895,0.01706719398498535,0.020339712500572205,-0.11291706562042236,0.022341370582580566,-0.03605145215988159,0.01777815818786621,-0.011266618967056274,-0.00807654857635498,0.03935406357049942,-0.03709414601325989,-0.005662322044372559,0.005814284086227417,-0.0007827430963516235,-0.043739885091781616,-0.04473237693309784,0.05568039417266846,-0.023471742868423462,-0.028863027691841125,-0.027358829975128174,0.04307619482278824,-0.03361755609512329,0.09599089622497559,0.007107764482498169,-0.02009613811969757,0.014304399490356445,-0.026067137718200684,-0.04787398874759674,0.038183681666851044,-0.026815265417099,0.027879662811756134,-3.6525492668151855,-0.017356276512145996,0.0018535256385803223,0.012352973222732544,-0.04833799600601196,0.01689961552619934,0.011988133192062378,-0.0007420629262924194
Colistin,0.05423766374588013,0.15774810314178467,0.1270349621772766,-0.07624784111976624,-0.04188048839569092,0.09526878595352173,-0.00993451476097107,0.06954240798950195,0.018374480307102203,0.041780054569244385,0.12148434668779373,-0.06719028949737549,-0.055701255798339844,-0.044144511222839355,-0.004855602979660034,0.10985603928565979,0.0364915132522583,-0.07989746332168579,0.051257193088531494,0.00038293004035949707,-0.006589353084564209,-0.03740966320037842,0.017182469367980957,0.054879650473594666,0.01996147632598877,0.029006481170654297,-0.06769400835037231,-0.03250521421432495,-0.025067120790481567,-0.07630124688148499,0.05862945318222046,-0.013918966054916382,-1.8690001964569092,-0.007708609104156494,-0.05655589699745178,0.056367307901382446,-0.07420036196708679,0.05045676231384277,-0.10041183233261108,-0.03465363383293152,0.05586448311805725,0.0902654379606247,0.06752310693264008,0.04000431299209595,-0.0005309879779815674,-0.02744455635547638,0.018195748329162598,-0.03917461633682251,0.04262208938598633,0.005605220794677734,0.011455178260803223,0.02965068817138672,0.12052357196807861,0.040855154395103455,-0.07043950259685516,0.06932580471038818,-0.07936981320381165,-0.09731435775756836,0.051030516624450684,-0.054237306118011475,-0.1509382128715515,-0.042304813861846924,0.03510257601737976,-0.06722663342952728,0.0088731050491333,-0.00595526397228241,0.03631557524204254,0.01465877890586853,-0.027945905923843384,-0.039529263973236084,-0.005728572607040405,0.016868799924850464,-0.09420594573020935,0.030181914567947388,0.03622296452522278,-0.00028514862060546875,0.08317714929580688,-0.14714911580085754,-0.0395374596118927,0.006989538669586182,0.009605228900909424,0.04618710279464722,-0.08040751516819,0.11111783981323242,0.02233034372329712,0.02614879608154297,0.029840052127838135,0.09518708288669586,-0.04946538805961609,0.07409310340881348,-0.04042237997055054,-0.058510780334472656,0.17083525657653809,-0.09045326709747314,0.09335142374038696,-0.005033165216445923,0.07064759731292725,0.05349533259868622,0.03018704056739807,0.05769111216068268,-0.022787094116210938,0.07482576370239258,-0.07524019479751587,0.06397068500518799,0.012266293168067932,-0.03217402100563049,0.09261859953403473,0.038001298904418945,0.046073198318481445,-0.0776989758014679,0.06473135948181152,-0.15995727479457855,0.011651590466499329,-0.034053802490234375,0.0031724870204925537,-0.022751569747924805,0.07774626463651657,0.0011465251445770264,0.05151374638080597,-0.09740087389945984,2.676159381866455,0.02622169256210327,0.031177178025245667,-0.020046889781951904,0.028482884168624878,-0.013988956809043884,0.028385818004608154,0.06958317756652832
Cotrimoxazol,-0.087901771068573,0.23111164569854736,0.04205644130706787,-0.14488723874092102,-0.06860452890396118,0.004649847745895386,-0.07289481163024902,0.05428677797317505,-0.08830531686544418,-0.13657766580581665,0.1437637209892273,-0.09844082593917847,-0.131730854511261,0.054888010025024414,-0.19666099548339844,0.09873375296592712,-0.013545691967010498,-0.03757220506668091,0.04700446128845215,-0.11727803945541382,0.05010247230529785,-0.12405481934547424,0.07023856043815613,0.13175329566001892,0.016723453998565674,0.05238527059555054,-0.11422122269868851,-0.06312620639801025,-0.06435108184814453,-0.012406587600708008,0.1632785201072693,-0.04430192708969116,-0.7962111830711365,-0.1188417375087738,-0.16846808791160583,0.24343235790729523,-0.10913462936878204,0.014513343572616577,-0.13302496075630188,-0.06876830756664276,0.13263960182666779,0.2202017605304718,0.07942366600036621,0.003997921943664551,0.0515500009059906,-0.09725770354270935,0.07533803582191467,-0.14490878582000732,0.08693480491638184,0.10037624835968018,0.03185993432998657,0.03846538066864014,0.22485241293907166,-0.08064872026443481,-0.08495888113975525,0.1171923577785492,-0.15770387649536133,-0.24406419694423676,0.05331602692604065,-0.0648365318775177,-0.2290729433298111,-0.027950122952461243,0.11748561263084412,-0.16056941449642181,0.04944564402103424,-0.08896774053573608,0.08264006674289703,0.10025891661643982,0.018484145402908325,-0.10603723675012589,0.025426343083381653,0.08113577961921692,-0.21416136622428894,0.12163105607032776,-0.05342268943786621,-0.013917386531829834,0.08428257703781128,-0.2686823904514313,-0.06994259357452393,0.016738638281822205,0.02291083335876465,0.10133686661720276,-0.11362537741661072,0.12427416443824768,0.05761146545410156,0.0779881477355957,0.07416316866874695,0.18972718715667725,-0.13916060328483582,0.14700764417648315,-0.10547009110450745,0.048976898193359375,0.11209845542907715,-0.12650001049041748,0.13779807090759277,-0.10055840015411377,0.16859403252601624,0.11297640204429626,0.036708176136016846,0.05685126781463623,-0.02061094343662262,0.09846895933151245,-0.0988660678267479,0.09092628955841064,-0.06996147334575653,-0.1250116229057312,0.08974805474281311,0.1343172788619995,0.09938085079193115,-0.017040938138961792,0.1130223274230957,-0.18844741582870483,-0.03694707155227661,-0.06164810061454773,-0.0021849870681762695,0.007501721382141113,0.10718989372253418,-0.005522236227989197,0.03950431942939758,-0.10357613861560822,1.1098380088806152,-0.04573327302932739,0.14933595061302185,-0.08576470613479614,0.055946409702301025,0.0501190721988678,0.018484532833099365,0.15475717186927795
Cotrimoxazole,0.009953022003173828,-0.0770719051361084,-0.08365398645401001,0.1343638300895691,0.012520551681518555,0.0027888715267181396,-0.013723045587539673,-0.01241999864578247,-0.0018956735730171204,0.027366578578948975,-0.04965507984161377,0.044537365436553955,0.09179073572158813,0.008024096488952637,0.049701400101184845,-0.08730989694595337,-0.014195859432220459,0.05049264430999756,-0.029472410678863525,0.0032101720571517944,-0.0359572172164917,0.043629348278045654,0.01001042127609253,-0.037286967039108276,-0.009344547986984253,0.047404706478118896,0.017505154013633728,-0.012777626514434814,0.005569785833358765,0.03527744114398956,0.021310150623321533,0.004668891429901123,-2.163900375366211,0.0037120580673217773,-0.0148162841796875,-0.1302194893360138,0.019974425435066223,0.01544274389743805,0.00744318962097168,0.0346466600894928,-0.07508320361375809,-0.12623605132102966,-0.011212140321731567,-0.025951623916625977,0.00020426511764526367,0.018228381872177124,0.009484440088272095,0.08918894827365875,-0.04147458076477051,-0.031447768211364746,0.016577064990997314,0.0014222264289855957,-0.08604022860527039,-0.006807640194892883,0.06356087327003479,-0.05146169662475586,0.0738663375377655,0.06798624992370605,-0.01491767168045044,0.026656046509742737,0.08680933713912964,-0.07265129685401917,-0.0035352855920791626,0.03694925457239151,0.057974234223365784,0.04160588979721069,0.006467938423156738,-0.0024951696395874023,-0.007855236530303955,0.043399304151535034,-0.009751200675964355,-0.01793542504310608,0.08644455671310425,-0.009533166885375977,0.06337541341781616,0.05832791328430176,-0.07143402099609375,0.16683200001716614,0.06302782893180847,-0.01354166865348816,0.04814177751541138,0.019549280405044556,0.04204660654067993,-0.08452567458152771,-0.021271228790283203,-0.008163094520568848,-0.010846436023712158,-0.0765191912651062,0.0269625186920166,-0.08137214183807373,-0.038621366024017334,0.04732382297515869,-0.10959666967391968,0.005271613597869873,-0.04433155059814453,0.006459981203079224,-0.04198169708251953,-0.024648666381835938,-0.00017808377742767334,-0.07313212752342224,0.043014079332351685,-0.027210235595703125,0.02328534424304962,-0.052119165658950806,-0.05549008399248123,0.09072443842887878,-0.020669937133789062,0.002148181200027466,-0.0490078330039978,-0.014390259981155396,-0.024526596069335938,0.1458851397037506,0.02756403386592865,0.0468754768371582,0.024085715413093567,0.011293411254882812,-0.11263944208621979,-0.005084916949272156,-0.036427974700927734,0.06279223412275314,1.118330717086792,0.053803324699401855,-0.014660462737083435,0.0065614283084869385,-0.05796590447425842,-0.03294186294078827,0.050915151834487915,-0.0037908554077148438
Daptomycin,0.020674198865890503,-0.037246525287628174,-0.0444561243057251,0.0684659332036972,0.0167999267578125,0.007775396108627319,-0.011971354484558105,-0.02029767632484436,0.015535645186901093,0.006777524948120117,-0.024628937244415283,0.028052449226379395,0.06736567616462708,0.0024476051330566406,0.027192115783691406,-0.051605015993118286,-0.016352176666259766,0.04212677478790283,-0.025222808122634888,0.010755062103271484,-0.024497389793395996,0.017340660095214844,0.0015087425708770752,-0.01901876926422119,-0.015644848346710205,0.02233123779296875,-0.005566015839576721,-0.017974793910980225,0.012664824724197388,0.017203956842422485,0.015204548835754395,0.005480587482452393,-1.4576469659805298,0.006077706813812256,-0.03042846918106079,-0.061615943908691406,0.014624059200286865,0.0038673579692840576,0.0029225945472717285,0.034646302461624146,-0.059815749526023865,-0.062491804361343384,-0.008954748511314392,-0.0036440491676330566,0.014810055494308472,0.005518823862075806,0.0002955496311187744,0.05030062794685364,-0.012517422437667847,-0.020498842000961304,-0.008264780044555664,0.004410058259963989,-0.037760376930236816,-0.014140814542770386,0.03385914862155914,-0.021664202213287354,0.024204105138778687,0.040534526109695435,-0.01801106333732605,0.019285470247268677,0.04258584976196289,-0.061240583658218384,-0.011187180876731873,0.009532995522022247,0.029629766941070557,0.03296050429344177,-0.000944092869758606,-0.01613333821296692,-0.0027257949113845825,0.02098315954208374,0.000225752592086792,0.004550665616989136,0.061278074979782104,-0.009300276637077332,0.04155741631984711,0.03003847599029541,-0.04069848358631134,0.0821448564529419,0.03472872078418732,-0.010604098439216614,0.025391340255737305,-0.005405783653259277,0.02576400339603424,-0.04176083207130432,-0.018795490264892578,0.013190984725952148,-0.008473455905914307,-0.03173879534006119,0.0102061927318573,-0.0649382472038269,-0.043484270572662354,0.01735745370388031,-0.07775634527206421,-0.002115190029144287,-0.032691240310668945,-0.002980053424835205,-0.019954025745391846,-0.011307060718536377,-0.008879497647285461,-0.05370047688484192,0.01630815863609314,-0.015598893165588379,0.0065739452838897705,-0.04142889380455017,-0.03799287974834442,0.05152876675128937,-0.005362182855606079,0.022066965699195862,-0.02327895164489746,-0.010278284549713135,-0.016009867191314697,0.08494558930397034,0.038548052310943604,0.029260307550430298,0.010672256350517273,0.009173154830932617,-0.07448775321245193,-0.011816069483757019,-0.012994587421417236,0.04173029214143753,0.9742382764816284,0.02927166223526001,0.0137900710105896,0.0002225637435913086,-0.05620896816253662,-0.023782044649124146,0.041515201330184937,0.0026438236236572266
Doxycycline,-0.005923405289649963,-0.0007193386554718018,-0.12611746788024902,0.07102467119693756,-0.04660642147064209,-0.022567808628082275,-0.026304930448532104,-0.024600833654403687,-0.023910582065582275,0.04122269153594971,-0.021559759974479675,0.026232779026031494,-0.003909707069396973,0.06385751068592072,0.062136054039001465,-0.06355434656143188,0.019954591989517212,0.06480982899665833,-0.021744489669799805,0.01875157654285431,0.024380981922149658,-0.01840469241142273,-0.04475829005241394,0.013705305755138397,-0.0049615949392318726,-0.009872972965240479,0.0296953022480011,0.004898786544799805,-0.005458652973175049,0.037914521992206573,0.004781857132911682,0.01894339919090271,-2.3010597229003906,-0.011245280504226685,0.02420605719089508,0.025406435132026672,0.06270140409469604,0.004646763205528259,-0.004059195518493652,0.025762245059013367,0.001765906810760498,-0.07366421818733215,-0.07510673999786377,0.0040283203125,0.031362712383270264,-0.021377533674240112,0.007694154977798462,0.04280447959899902,-0.03613471984863281,0.006790041923522949,0.037495970726013184,0.04104842245578766,-0.05718086659908295,-0.07205703854560852,0.017563551664352417,-0.06606501340866089,-0.0006797313690185547,0.07539315521717072,-0.004238944500684738,0.04759618639945984,0.05053931474685669,-0.004578053951263428,-0.005348369479179382,-0.04541546106338501,0.061831481754779816,-0.028304323554039,0.010128840804100037,0.029343008995056152,0.032328471541404724,0.059291593730449677,-0.011511392891407013,0.014650911092758179,0.035532429814338684,-0.000990346074104309,0.0011978372931480408,0.03278052806854248,-0.02485489845275879,0.020154237747192383,-0.008688479661941528,0.02846139669418335,0.02371874451637268,0.060242652893066406,0.01528477668762207,-0.0718751847743988,-0.0005563199520111084,-0.012996852397918701,-0.0009142309427261353,-0.06680193543434143,0.024631336331367493,-0.012053322046995163,-0.006874509155750275,0.05222795903682709,-0.057622700929641724,0.043389320373535156,-0.020666778087615967,0.010471746325492859,-0.03491693735122681,-0.04340250790119171,0.01185791939496994,-0.01756492257118225,-0.005538314580917358,0.024556279182434082,-0.026772260665893555,-0.013366997241973877,-0.061912089586257935,0.03360462188720703,-0.020250245928764343,-0.01861165463924408,-0.006729602813720703,0.04649472236633301,-0.0227506160736084,0.05529332160949707,0.004893690347671509,-0.023437827825546265,0.03699040412902832,0.028931796550750732,-0.02977357804775238,0.059420183300971985,-0.03912368416786194,0.01887369155883789,-3.4764084815979004,-0.041021525859832764,0.0073375403881073,-0.0065521299839019775,-0.015251755714416504,0.035017311573028564,0.043136730790138245,-0.011202305555343628
Ertapenem,0.019251257181167603,-0.10291993618011475,-0.09994268417358398,0.1617695689201355,0.025822758674621582,0.0024990439414978027,-0.015488803386688232,-0.020036518573760986,0.009100466966629028,0.04238075017929077,-0.06548689305782318,0.06002849340438843,0.11416018009185791,0.009548485279083252,0.06215997785329819,-0.0997006893157959,-0.019850850105285645,0.05345216393470764,-0.033863455057144165,0.011886939406394958,-0.038294076919555664,0.053708016872406006,0.012008577585220337,-0.0553857684135437,-0.009743809700012207,0.04707223176956177,0.026232287287712097,-0.007572770118713379,0.007344990968704224,0.032973408699035645,0.011404544115066528,0.006085097789764404,-2.205026149749756,0.014247715473175049,-0.006609469652175903,-0.16706040501594543,0.03296387195587158,0.008703410625457764,0.028758585453033447,0.04650518298149109,-0.09180225431919098,-0.1553133875131607,-0.017942875623703003,-0.035766422748565674,-0.005905836820602417,0.024769514799118042,-0.0003878474235534668,0.10462567210197449,-0.05056101083755493,-0.03898739814758301,0.00696873664855957,-0.005468279123306274,-0.11599653959274292,-0.007279813289642334,0.07979527115821838,-0.06380289793014526,0.09041213989257812,0.08897075057029724,-0.022136524319648743,0.03954783082008362,0.11631256341934204,-0.07820940017700195,-0.012399867177009583,0.06053309142589569,0.051598817110061646,0.05108805000782013,-0.0018272697925567627,-0.006135523319244385,-0.017305433750152588,0.056999266147613525,-0.008461862802505493,-0.03211900591850281,0.11486318707466125,-0.02171158790588379,0.07613831758499146,0.06427162885665894,-0.08979959785938263,0.20129987597465515,0.07301473617553711,-0.014279991388320923,0.04644611477851868,0.016941577196121216,0.05202001333236694,-0.09879440069198608,-0.03211897611618042,-0.011960506439208984,-0.02037978172302246,-0.0915205180644989,0.045673519372940063,-0.10557198524475098,-0.033856719732284546,0.04842430353164673,-0.13873791694641113,0.01615464687347412,-0.061844587326049805,0.01277574896812439,-0.06089127063751221,-0.03278522193431854,-0.006540074944496155,-0.08963650465011597,0.04454943537712097,-0.032705724239349365,0.039646536111831665,-0.0701788067817688,-0.060746677219867706,0.1079583466053009,-0.028377428650856018,-0.008176058530807495,-0.06356406211853027,-0.012429475784301758,-0.03197836875915527,0.17682743072509766,0.03476908802986145,0.05570605397224426,0.021524935960769653,0.00923466682434082,-0.12924571335315704,-0.0017228424549102783,-0.04206839203834534,0.08269663155078888,1.153449296951294,0.06651520729064941,-0.024552196264266968,0.012922853231430054,-0.06343391537666321,-0.043928131461143494,0.05140605568885803,-0.014688566327095032
Erythromycin,0.07222580909729004,-0.188775897026062,-0.09460684657096863,0.17615725100040436,0.07347339391708374,0.02723163366317749,0.027293533086776733,-0.02448183298110962,0.09625685214996338,0.17566561698913574,-0.11643001437187195,0.09335201978683472,0.14634738862514496,-0.03817254304885864,0.17542029917240143,-0.12774468958377838,0.008137941360473633,0.045836806297302246,-0.029684334993362427,0.09536269307136536,-0.06353062391281128,0.10181993246078491,-0.054871439933776855,-0.11624820530414581,-0.03157073259353638,0.052565932273864746,0.11815156042575836,0.04536402225494385,0.0653618574142456,0.0014346688985824585,-0.08432070910930634,0.03954920172691345,-0.3816147446632385,0.11606818437576294,0.06685638427734375,-0.3114624321460724,0.08534488081932068,0.010124623775482178,0.11725080013275146,0.08009950816631317,-0.13106733560562134,-0.25255292654037476,-0.03186556696891785,0.04570192098617554,-0.02494874596595764,0.07465851306915283,-0.026535451412200928,0.21093948185443878,-0.0912494957447052,-0.13970640301704407,-0.009762763977050781,-0.021489128470420837,-0.19009250402450562,0.016168415546417236,0.08588115870952606,-0.13082706928253174,0.1674518883228302,0.2025723159313202,-0.07795888185501099,0.059685394167900085,0.19500063359737396,-0.07294145226478577,-0.10330712795257568,0.07970838993787766,-0.018022537231445312,0.11620689928531647,-0.08585180342197418,-0.06668439507484436,-0.0006565600633621216,0.10681931674480438,0.0335269570350647,-0.07179263234138489,0.2076472043991089,-0.0799078643321991,0.12474484741687775,0.043539583683013916,-0.10070110857486725,0.357244074344635,0.12413856387138367,0.006907634437084198,0.014960162341594696,-0.050996214151382446,0.14295724034309387,-0.1630306839942932,-0.06828898191452026,-0.051300644874572754,-0.07415062189102173,-0.16538764536380768,0.11066669225692749,-0.16430918872356415,0.04227292537689209,-0.03387092053890228,-0.1658318042755127,0.07321161031723022,-0.11634445190429688,0.10995960235595703,-0.12964558601379395,-0.1033906638622284,-0.007948443293571472,-0.0863204300403595,0.051463812589645386,-0.0756484866142273,0.07013355195522308,-0.10017627477645874,-0.026261284947395325,0.1822110414505005,-0.04836191236972809,-0.12443488836288452,-0.12126189470291138,-0.013944864273071289,-0.1239386796951294,0.2676793336868286,0.07261747121810913,0.037390708923339844,0.0007624626159667969,-0.01361691951751709,-0.19220304489135742,0.005078591406345367,-0.05820368230342865,0.08995484560728073,0.41524484753608704,0.03507876396179199,-0.10722102224826813,0.05038587749004364,-0.11896306276321411,-0.08982296288013458,-0.013751953840255737,-0.11438308656215668
Fluconazole,0.0999366044998169,-0.14844322204589844,-0.046194374561309814,0.1507020890712738,0.09034878015518188,0.056981444358825684,0.01991710066795349,-0.021458536386489868,0.11390773952007294,0.1375475525856018,-0.09165200591087341,0.06786182522773743,0.13051682710647583,-0.03279232978820801,0.11989862471818924,-0.07212445139884949,-0.03680306673049927,-0.004706889390945435,-0.026135921478271484,0.09083794057369232,-0.055250704288482666,0.08397179841995239,0.002817481756210327,-0.10865730047225952,-0.041672706604003906,0.04170083999633789,0.05750778317451477,0.0377272367477417,0.042991042137145996,-0.0377795547246933,-0.05522063374519348,0.04035574197769165,-0.9469680786132812,0.0978156328201294,0.04812765121459961,-0.20943525433540344,0.08937099575996399,-0.03232124447822571,0.1084778904914856,0.07496529817581177,-0.1465410441160202,-0.15590733289718628,-0.011849582195281982,0.026403427124023438,-0.039370834827423096,0.03770831227302551,-0.05739891529083252,0.1463598906993866,-0.04101267457008362,-0.11852437257766724,-0.039247751235961914,-0.06787112355232239,-0.13841333985328674,0.0024108588695526123,0.0553610622882843,-0.09732188284397125,0.06173151731491089,0.15126042068004608,-0.08614209294319153,0.0526871383190155,0.154352605342865,-0.07895246148109436,-0.07603630423545837,0.07391169667243958,-0.031669482588768005,0.12784549593925476,-0.07264956086874008,-0.06161457300186157,-0.043907880783081055,0.08542503416538239,0.05501739680767059,-0.059525758028030396,0.18129217624664307,-0.07851366698741913,0.1352235972881317,0.03212505578994751,-0.09724342823028564,0.21773454546928406,0.09270217269659042,0.004338964819908142,-0.020164474844932556,-0.04696127772331238,0.1016240119934082,-0.0867825448513031,-0.07718420028686523,-0.03608304262161255,-0.08837839961051941,-0.11220371723175049,0.11688898503780365,-0.13154351711273193,0.05219244956970215,-0.04653497040271759,-0.11287796497344971,0.08177322149276733,-0.0971422791481018,0.09283554553985596,-0.1093066930770874,-0.07325825095176697,-0.022304505109786987,-0.08747062087059021,0.01268574595451355,-0.0630958080291748,0.061555586755275726,-0.1291373372077942,-0.02136312425136566,0.1400858759880066,-0.030474364757537842,-0.07005544006824493,-0.09165811538696289,-0.04328721761703491,-0.08842220902442932,0.17759054899215698,0.08898797631263733,0.04168963432312012,-0.01476539671421051,-0.045175909996032715,-0.14334851503372192,-0.02157685160636902,-0.013894915580749512,0.07554721087217331,0.5935925245285034,0.07543200254440308,-0.07831858098506927,0.04601767659187317,-0.09423568844795227,-0.09089647233486176,-0.014570623636245728,-0.08459389209747314
